gene_id,S00CWT11,S00D1D11,S00D2B11,S00D3911,S00D4711,S00D5511,S00XUN11
ENSG00000271216.1,0,1,0,0,0,0,0
ENSG00000271218.1,0,0,0,0,0,0,0
ENSG00000271219.1,0,0,0,0,0,0,0
ENSG00000271220.1,0,0,0,0,0,0,0
ENSG00000271222.1,0,0,0,0,0,0,0
ENSG00000271225.1,1,0,0,0,1,0,5
ENSG00000271227.1,0,0,0,0,0,0,0
ENSG00000271228.1,3,1,1,0,0,0,0
ENSG00000271230.1,0,0,0,0,0,0,0
ENSG00000271231.1,0,0,0,0,0,0,0
ENSG00000271232.1,0,0,0,0,0,0,0
ENSG00000271234.1,0,0,1,3,0,4,1
ENSG00000271235.1,0,0,0,0,0,0,0
ENSG00000271236.1,0,0,0,0,0,0,0
ENSG00000271237.1,0,0,0,0,0,0,0
ENSG00000271238.1,0,0,0,0,0,0,0
ENSG00000271239.1,0,0,0,0,0,0,0
ENSG00000271240.1,0,0,0,0,0,0,0
ENSG00000271242.1,0,0,0,0,0,0,0
ENSG00000271243.1,0,0,0,0,0,0,0
ENSG00000271245.1,0,1,0,0,0,0,0
ENSG00000271248.1,0,0,0,0,0,0,0
ENSG00000271249.1,0,0,0,0,0,0,0
ENSG00000271250.1,0,0,0,0,0,0,0
ENSG00000271251.1,0,0,0,0,0,0,0
ENSG00000271252.1,0,0,0,0,0,0,0
ENSG00000271253.1,0,4,0,0,0,0,1
ENSG00000271255.1,0,0,0,0,0,0,0
ENSG00000271257.1,5,4,6,8,3,0,13
ENSG00000271259.1,1,0,1,1,2,1,0
ENSG00000271264.1,0,0,0,0,0,0,0
ENSG00000271265.1,4,5,2,9,1,0,2
ENSG00000271266.1,0,0,0,0,0,0,0
ENSG00000271267.1,0,0,0,0,0,0,0
ENSG00000271268.1,0,6,0,3.01,2,3,0
ENSG00000271269.1,0,0,0,0,0,0,0
ENSG00000271270.4,1189,542,675,885,845,1201,660
ENSG00000271271.4,0,0,0,0,0,0,2
ENSG00000271272.1,0,0,0,0,0,0,0
ENSG00000271275.1,0,0,0,0,1,0,0
ENSG00000271277.1,0,0,0,0,0,0,0
ENSG00000271278.1,0,0,0,0,0,0,0
ENSG00000271283.1,0,1,0,1,0,3,0
ENSG00000271284.1,0,0,0,0,0,0,0
ENSG00000271286.1,2,2,4,1,0,1,0
ENSG00000271287.1,0,0,0,0,0,0,0
ENSG00000271288.1,1,1,1,1,1,1,0
ENSG00000271290.1,0,0,0,0,0,0,0
ENSG00000271291.1,0,0,0.5,0,0,0,0
ENSG00000271296.1,0,0,0,0,0,0,0
ENSG00000271298.1,0,0,0,0,0,0,0
ENSG00000271299.1,0,0,0,0,0,0,0
ENSG00000271302.1,0,0,0,0,0,0,0
ENSG00000271303.1,672,952,168,200,1507,1140.94,1740
ENSG00000271304.1,0,2,0,0,1,0,0
ENSG00000271305.1,0,0,0,0,0,0,0
ENSG00000271306.1,0,0,0,0,0,0,0
ENSG00000271307.1,0,0,0,0,0,0,0
ENSG00000271309.1,0,0,0,0,0,0,0
ENSG00000271313.1,0,0,0,0,0,0,0
ENSG00000271314.1,0,0,0,0,0,0,0
ENSG00000271315.1,0,0,0,0,0,0,0
ENSG00000271317.1,0,0,0,0,0,0,0
ENSG00000271318.1,0,0,0,0,0,0,0
ENSG00000271320.1,2,0,3,9,2,0,0
ENSG00000271321.1,23.73,25.61,47.73,48.56,68.61,83.08,71
ENSG00000271322.1,0,0,0,0,0,0,0
ENSG00000271324.1,13,5,4,14,2,2,0
ENSG00000271327.1,16,10,4,11,3,1,5
ENSG00000271328.1,0,0,0,0,0,0,0
ENSG00000271329.1,1,2,3,0,1,1,0
ENSG00000271330.1,0,0,0,0,0,0,0
ENSG00000271332.1,0,0,0,0,0,0,1
ENSG00000271333.1,0,0,0,0,0,0,0
ENSG00000271334.4,0,0,0,1,0,0,0
ENSG00000271335.4,51,18,23,13,34,35,51
ENSG00000271336.1,0,0,0,0,0,0,0
ENSG00000271337.1,0,0,0,1,0,0,0
ENSG00000271338.1,0,0,0,0,0,0,0
ENSG00000271339.1,1,0,3,6,2,0,1
ENSG00000271340.1,0,0,0,0,0,0,0
ENSG00000271343.1,0,0,0,0,0,0,0
ENSG00000271344.1,14,15,19,31,8,8,5
ENSG00000271346.1,0,0,0,0,0,0,0
ENSG00000271347.1,19,0,2,9,1,0,4
ENSG00000271349.1,0,0,0,0,0,0,0
ENSG00000271350.1,0,0,1,0,0,0,0
ENSG00000271351.1,0,0,0,0,0,0,0
ENSG00000271353.1,0,0,0,1,0,0,0
ENSG00000271355.1,0,0,0,0,0,0,0
ENSG00000271356.1,0,0,0,0,0,0,0
ENSG00000271357.1,0,0,0,0,0,0,0
ENSG00000271358.1,0,0,0,0,0,0,0
ENSG00000271360.1,1,1,0,0,0,2,0
ENSG00000271361.1,98,131,51,73,43,94,37
ENSG00000271362.1,0,0,0,0,0,0,0
ENSG00000271364.1,0,0,0,0,0,0,0
ENSG00000271365.1,0,0,0,0,0,0,0
ENSG00000271366.1,2,0,0,0,0,0,1
ENSG00000271367.1,7,0,0,0,0,3,2
ENSG00000271368.1,0,0,0,0,0,0,0
ENSG00000271369.1,0,0,0,0,0,0,0
ENSG00000271370.1,0,0,0,0,0,0,0
ENSG00000271373.1,0,0,0,0,0,0,0
ENSG00000271375.1,0,0,0,0,0,0,0
ENSG00000271377.1,0,0,1,0,0,0,0
ENSG00000271378.1,0,0,0,0,0,0,0
ENSG00000271379.1,7,0,1,2,0,1,1
ENSG00000271380.1,44,18,20,27,27,36,55
ENSG00000271381.2,0,0,0,0,0,0,0
ENSG00000271382.1,36,2,19,30,37,55,13
ENSG00000271383.5,3794.6,7398.91,3266.69,3753.16,7488.34,3438.87,5299.82
ENSG00000271384.1,0,0,0,0,0,0,0
ENSG00000271385.1,0,0,0,0,0,0,0
ENSG00000271386.1,0,0,0,0,0,0,0
ENSG00000271387.1,0,1,1,1,1,3,10
ENSG00000271389.1,0,0,0,0,0,0,0
ENSG00000271390.1,0,0,0,0,2,2,0
ENSG00000271392.1,7,0,2,4,4,3,7
ENSG00000271394.1,12,16,24.01,14.01,14.01,28.02,8
ENSG00000271395.1,0,0,0,0,0,0,0
ENSG00000271396.1,0,0,0,0,0,0,0
ENSG00000271397.1,0,0,0,0,0,0,0
ENSG00000271398.1,2,3,6,2,4,4,10
ENSG00000271399.1,0,0,0,0,0,0,0
ENSG00000271400.1,0,0,0,0,0,0,0
ENSG00000271401.1,44,3,7,11,2,6,2
ENSG00000271402.1,0,0,0,0,0,0,0
ENSG00000271404.1,0,0,0,0,0,0,0
ENSG00000271408.1,0,0,0,0,0,0,0
ENSG00000271409.1,0,0,0,0,0,5,0
ENSG00000271410.1,1,0,1,0,0,0,0
ENSG00000271412.1,0,0,0,0,0,0,0
ENSG00000271413.1,0,0,0,0,0,0,0
ENSG00000271414.1,3,4,2,4,1,1,1
ENSG00000271415.1,0,0,2,0,0,0,3
ENSG00000271417.2,0,0,0,0,0,0,0
ENSG00000271418.1,0,0,0,0,0,0,0
ENSG00000271419.1,0,0,0,0,0,0,0
ENSG00000271420.1,0,1,0,0,0,0,0
ENSG00000271421.1,0,0,0,0,0,0,0
ENSG00000271423.1,0,0,0,0,0,0,0
ENSG00000271424.1,0,0,0,1,0,0,0
ENSG00000271425.5,1727.92,3279.55,1303.95,1586.84,2173.33,1511.81,1744.73
ENSG00000271426.1,3,1,3,6,2,4,2
ENSG00000271427.1,6,4,5,6,3,4,6
ENSG00000271428.1,0,0,0,0,0,0,0
ENSG00000271429.1,1,0,0,0,0,0,0
ENSG00000271430.1,4708,1544,2593,5010,2595,3553,4048
ENSG00000271433.1,0,0,0,0,0,0,0
ENSG00000271434.3,0,0,0,0,0,0,0
ENSG00000271435.1,0,0,0,0,0,0,0
ENSG00000271437.1,0,0,0,0,0,0,0
ENSG00000271439.1,0,0,0.5,1,0,0,0
ENSG00000271440.1,0,0,0,0,0,0,0
ENSG00000271443.1,4,0,0,1,0,0,0
ENSG00000271447.4,2,29,5,10,115,105,353
ENSG00000271449.6,0,0,0,0,0,0,0
ENSG00000271452.1,47,7,13,20,9,6,16
ENSG00000271454.1,0,0,0,0,0,0,0
ENSG00000271455.1,0,0,0,0,0,0,0
ENSG00000271456.1,0,0,0,0,0,0,0
ENSG00000271457.1,0,0,0,0,0,0,0
ENSG00000271459.1,0,0,0,0,0,0,0
ENSG00000271461.1,0,11,5,6,3,5,0
ENSG00000271462.1,0,0,0,0,0,0,0
ENSG00000271464.1,0,0,0,0,0,0,0
ENSG00000271465.1,0,0,0,0,0,0,0
ENSG00000271466.1,0,0,0,0,0,0,0
ENSG00000271468.1,0,0,0,0,0,0,0
ENSG00000271474.1,0,25,13,1,0,0,42
ENSG00000271475.1,0,0,0,0,0,0,0
ENSG00000271477.1,0,0,0,0,0,0,0
ENSG00000271480.1,0,0,0,0,0,0,0
ENSG00000271482.1,0,0,0,0,0,0,0
ENSG00000271483.1,0,0,0,0,0,0,0
ENSG00000271484.1,0,0,0,1,0,0,0
ENSG00000271486.1,0,0,0,0,0,0,0
ENSG00000271488.1,0,0,0,0,0,0,0
ENSG00000271490.1,0,0,0,0,0,0,0
ENSG00000271491.1,0,0,0,0,0,0,0
ENSG00000271492.1,0,0,0,0,0,0,0
ENSG00000271494.1,0,0,0,0,0,0,0
ENSG00000271495.1,0,1,0,0,0,0,0
ENSG00000271496.1,0,0,0,0,0,0,0
ENSG00000271498.1,0,0,0,0,0,0,0
ENSG00000271499.1,0,0,0,0,0,0,0
ENSG00000271500.1,2,3,1,0,1,0,0
ENSG00000271502.1,0,0,0,0,0,0,0
ENSG00000271503.4,1203,1199,7,169,666,1761,30
ENSG00000271507.1,0,0,0,0,1,0,0
ENSG00000271508.1,0,0,0,0,0,0,0
ENSG00000271509.1,0,0,0,0,0,0,0
ENSG00000271511.1,0,0,1,0,0,0,0
ENSG00000271519.1,0,1,1,2,3,1,0
ENSG00000271522.1,0,1,0,0,0,0,0
ENSG00000271523.1,0,0,0,0,3,0,0
ENSG00000271524.1,0,0,0,0,0,0,0
ENSG00000271525.1,0,1,1,0,0,0,0
ENSG00000271526.1,0,0,0,0,0,0,0
ENSG00000271527.1,0,0,0,0,0,0,0
ENSG00000271530.1,0,0,0,0,0,0,0
ENSG00000271532.1,0,0,0,0,0,0,0
ENSG00000271533.1,5792,1787,3415,7265,3576,3176,3704
ENSG00000271536.1,1,1,1,1,0,0,1
ENSG00000271537.1,0,0,0,0,0,0,0
ENSG00000271538.4,0,1,13,20,2,0,5
ENSG00000271543.1,0,0,0,0,0,0,0
ENSG00000271544.1,0,0,0,0,0,0,0
ENSG00000271546.1,0,0,0,0,0,0,0
ENSG00000271547.1,0,2,0,0,2,3,4
ENSG00000271550.1,0,0,2,0,0,0,0
ENSG00000271551.1,26,10,17,30,25,14,33
ENSG00000271553.1,104,42,37,96,26,28,34
ENSG00000271554.1,0,0,0,0,0,0,0
ENSG00000271555.1,0,0,0,0,0,0,0
ENSG00000271557.1,0,0,0,0,0,0,0
ENSG00000271558.1,0,0,0,0,0,0,0
ENSG00000271559.1,0,0,0,0,0,0,0
ENSG00000271560.1,0,0,0,0,0,0,0
ENSG00000271563.1,0,0,0,0,0,0,0
ENSG00000271564.1,0,0,0,0,0,0,0
ENSG00000271565.1,0,0,0,0,0,0,0
ENSG00000271567.1,2.2,0.49,0,0,1.55,0.97,0.5
ENSG00000271568.1,0,1,0,0,0,0,0
ENSG00000271569.1,0,0,0,0,0,0,0
ENSG00000271573.1,0,0,0,0,0,0,0
ENSG00000271576.1,51,73,62,65,4,0,97
ENSG00000271578.1,0,0,0,0,0,0,0
ENSG00000271579.1,0,1,0,0,0,0,0
ENSG00000271580.1,0,0,0,0,0,0,1
ENSG00000271581.1,1,44,6,2,5,7,20
ENSG00000271582.1,2,0,0,0,2,0,0
ENSG00000271583.1,0,0,0,0,0,0,0
ENSG00000271584.1,0,20,0,0,16,9,0
ENSG00000271585.1,0,0,0,0,0,0,0
ENSG00000271586.1,0,0,0,0,0,0,0
ENSG00000271587.1,0,0,0,0,0,0,0
ENSG00000271588.1,0,0,0,0,0,0,0
ENSG00000271589.1,0,0,0,0,0,0,0
ENSG00000271590.1,47,45,50,97,86,104,43
ENSG00000271593.1,0,0,0,0,0,0,0
ENSG00000271595.1,0,0,0,0,0,0,0
ENSG00000271596.1,2,0,0,0,0,1,0
ENSG00000271597.1,0,0,1,2,0,0,0
ENSG00000271598.1,0,0,0,0,0,0,0
ENSG00000271600.1,0,0,0,0,0,0,0
ENSG00000271601.3,1646.26,1087,776,886,770,894,1346
ENSG00000271602.1,0,0,0,0,0,0,0
ENSG00000271605.4,153,1641,580,748,1006,411,222
ENSG00000271606.1,0,0,0,0,0,0,0
ENSG00000271607.1,2,2,1,1,0,0,0
ENSG00000271608.1,0,0,1,0,0,0,1
ENSG00000271609.1,0,0,0,0,0,0,0
ENSG00000271611.1,0,0,0,0,0,0,0
ENSG00000271612.1,3,0,0,0,0,0,0
ENSG00000271614.1,181,6321,461,451,697,267,859
ENSG00000271615.1,0,0,0,0,0,0,0
ENSG00000271616.1,0,0,0,0,0,0,0
ENSG00000271618.1,0,0,0,0,0,0,0
ENSG00000271620.1,0,0,0,0,0,0,0
ENSG00000271621.1,2,0,0,0,0,0,0
ENSG00000271623.1,0,1,0,1,0,0,0
ENSG00000271624.1,0,0,0,0,0,0,0
ENSG00000271625.1,0,0,1,0,0,0,2
ENSG00000271626.1,0,0,0,0,0,0,0
ENSG00000271627.1,0,0,0,0,0,0,0
ENSG00000271629.1,0,0,0,0,0,0,0
ENSG00000271631.1,24,21,19,15,39,9,17
ENSG00000271632.1,0,0,0,0,0,0,0
ENSG00000271635.1,3.25,0,1,1,0,0,0
ENSG00000271638.1,0,0,0,0,0,0,0
ENSG00000271639.1,1,0,1,0,0,0,0
ENSG00000271642.1,0,0,0,0,0,0,0
ENSG00000271643.1,76,25,32,56,18,30,26
ENSG00000271644.1,8.26,4.5,0,3.54,2.6,0,0
ENSG00000271646.1,125,446,161,80,246,281,399
ENSG00000271647.1,0,0,0,0,0,0,0
ENSG00000271649.1,0,0,0,0,0,0,0
ENSG00000271650.1,0,0,0,0,0,0,0
ENSG00000271652.1,0,0,0,0,0,0,0
ENSG00000271653.1,3,0,0,0,3,6,0
ENSG00000271654.1,0,0,0,0,0,0,0
ENSG00000271655.1,0,0,0,0,0,0,0
ENSG00000271656.1,0,0,0,1,0,0,0
ENSG00000271657.1,0,0,0,1,2,0,0
ENSG00000271659.1,0,0,2,0,0,0,0
ENSG00000271660.1,0,0,0,0,0,0,0
ENSG00000271661.1,0,0,0,0,0,0,0
ENSG00000271662.1,1,0,0,0,0,0,0
ENSG00000271664.1,1,0,0,0,0,0,0
ENSG00000271666.1,0,0,0,0,0,0,0
ENSG00000271667.1,0,0,0,0,0,0,0
ENSG00000271670.1,0,0,0,0,0,0,0
ENSG00000271671.1,0,0,0,0,0,0,0
ENSG00000271672.1,0,0,0,0,0,0,0
ENSG00000271676.1,0,0,0,0,0,0,0
ENSG00000271677.1,0,0,0,0,0,0,0
ENSG00000271679.1,0,0,0,0,0,0,0
ENSG00000271680.1,0,0,0,0,0,0,0
ENSG00000271681.1,0,0,1,0,0,0,0
ENSG00000271682.1,0,0,0,1,0,0,0
ENSG00000271686.1,0,0,0,0,0,0,0
ENSG00000271687.1,0,0,0,0,0,0,0
ENSG00000271691.1,0,0,0,0,0,0,0
ENSG00000271693.1,0,0,0,0,0,0,0
ENSG00000271696.1,0,0,0,0,0,0,0
ENSG00000271697.1,0,0,0,0,0,0,0
ENSG00000271698.1,8.76,7.58,4.54,13.55,8.56,19.88,10.42
ENSG00000271699.4,206.88,84.95,102.01,88.26,109.93,235.18,60.91
ENSG00000271701.1,0,0,0,0,0,0,0
ENSG00000271702.1,0,0,0,0,0,0,0
ENSG00000271704.1,0,0,0,0,0,0,0
ENSG00000271705.1,1,0,0,0,0,0,0
ENSG00000271707.1,1,0,0,2,1,0,2
ENSG00000271709.1,0,0,0,0,0,0,0
ENSG00000271710.1,0,0,0,0,0,0,0
ENSG00000271711.1,1,0,0,2,0,0,0
ENSG00000271712.1,0,0,0,0,0,0,0
ENSG00000271714.1,0,0,0,0,1,1,0
ENSG00000271715.1,2,2,3,2,0,5,2
ENSG00000271716.1,4,12,2,2,6,0,0
ENSG00000271717.1,0,0,0,0,0,0,0
ENSG00000271721.1,216,200,209,302,209,234,206
ENSG00000271723.4,20.73,81.68,125.31,93.34,142.66,371.55,83.77
ENSG00000271724.1,0,0,0,0,0,0,0
ENSG00000271725.1,0,3,0,0,3,0,0
ENSG00000271727.1,0,0,2,0,4,3,4
ENSG00000271730.1,2,4,4,6,0,2,1
ENSG00000271732.1,0,0,0,0,0,0,0
ENSG00000271734.1,11,7,2,4,5,4,3
ENSG00000271736.1,9,1,4,0,0,0,1
ENSG00000271737.1,10,8,6,4,10,12,20
ENSG00000271739.1,0,0,0,0,0,0,0
ENSG00000271741.1,219.46,302.71,261.69,272.04,479.59,657.92,450.78
ENSG00000271742.1,0,3,0,0,1,0,0
ENSG00000271743.1,15,2,15,20,4,1,4
ENSG00000271745.1,0,0,0,0,0,0,0
ENSG00000271746.1,9,10,17,4,15,33,41
ENSG00000271748.2,0,0,0,0,0,0,0
ENSG00000271749.1,0,3,6,1,1,0,4
ENSG00000271751.1,10,8,5,7,2,17,10
ENSG00000271752.1,2,0,0,0,1,2,2
ENSG00000271754.1,7,10,8,6,1,7,17
ENSG00000271755.1,34,3,11,9,10,20,5
ENSG00000271757.1,2,0,1,9,3,9,4
ENSG00000271758.2,0,0,0,0,0,0,0
ENSG00000271761.1,10,4,0,21,1,0,2
ENSG00000271762.1,0,22.43,0,1.18,1.32,0,0
ENSG00000271763.1,0,0,0,0,0,0,0
ENSG00000271765.1,0,1,0,0,0,0,0
ENSG00000271766.1,0,0,0,0,0,0,0
ENSG00000271771.1,1,0,0,0,0,0,0
ENSG00000271774.1,0,0,0,0,0,0,0
ENSG00000271776.1,2,1,0,0,0,0,0
ENSG00000271778.1,6,3,3,0,8,8,2
ENSG00000271779.1,0,0,0,0,0,0,0
ENSG00000271780.1,100,230,69,72,92,169,143
ENSG00000271781.1,8,9,3,3,7,18,14
ENSG00000271784.1,4,2,2,0,0,2,0
ENSG00000271787.1,0,0,0,0,0,0,0
ENSG00000271788.1,20,4,19,35,12,20,36
ENSG00000271789.1,153,52,125,142,120,150,126
ENSG00000271792.1,0,0,0,1,0,0,0
ENSG00000271793.1,32.41,48.77,39.6,60.33,42.74,45.36,28.98
ENSG00000271795.1,63,64,81,89,51,56,51
ENSG00000271797.1,6,34,13,17,7,7,20
ENSG00000271798.1,2,2.66,4.29,3,3,7.61,2.64
ENSG00000271803.1,0,0,0,0,0,0,0
ENSG00000271806.1,1,5,1,0,1,0,1
ENSG00000271810.4,0,0,0,2.83,10.08,1.53,0
ENSG00000271811.1,0,0,0,0,0,0,0
ENSG00000271814.1,0,0,0,0,0,0,0
ENSG00000271815.1,9,2,6,7,5,7,14
ENSG00000271816.1,262.69,111.18,261.51,247.8,179.26,311.72,257.61
ENSG00000271817.2,0,2,0,1,0,0,0
ENSG00000271818.1,3,4,7,3,7,1,3
ENSG00000271819.1,0,0,1,0,0,0,0
ENSG00000271820.1,0,0,0,2,4,1,0
ENSG00000271821.1,0,0,0,0,0,0,0
ENSG00000271824.1,0,0,1,0,0,0,0
ENSG00000271825.1,0,0,0,0,0,0,0
ENSG00000271826.4,0,0,0,0,0,0,0
ENSG00000271828.1,13,6,9,19,9,7,12
ENSG00000271830.1,0,0,0,0,0,0,0
ENSG00000271831.1,0,0,0,0,0,0,0
ENSG00000271833.1,0,0,5,1,18,25,0
ENSG00000271840.1,161,121,234,219,187,142,274
ENSG00000271841.1,0,0,0,0,0,0,0
ENSG00000271843.1,39,22,34,30,22,6,18
ENSG00000271846.1,0,0,0,0,0,0,0
ENSG00000271848.1,0,2,2,2,1,1,0
ENSG00000271849.1,5,2,14,4,2,7,11
ENSG00000271850.1,0,0,0,0,0,0,0
ENSG00000271851.1,154,114,85,126,65,61,63
ENSG00000271852.1,0,0,0,0,0,0,0
ENSG00000271853.4,20.3,39.76,27.15,26.69,16.36,31.81,39.41
ENSG00000271855.1,24,117,36,32,26,51,65
ENSG00000271856.1,218,296,956,796,452,363,677
ENSG00000271857.1,72,80,88,65,95,108,90
ENSG00000271858.4,7,3,5,5,9,8,12
ENSG00000271860.4,0,0,0,0,0,0,0
ENSG00000271862.1,181,210,180,232,323,127,117
ENSG00000271868.1,9,2,1,3,1,9,6
ENSG00000271869.1,23,60,62,30,24,19,50
ENSG00000271870.1,176,52,82,114,61,47,40
ENSG00000271871.1,16,14,23,29,10,10,40
ENSG00000271874.1,0,0,0,0,0,0,0
ENSG00000271876.1,0,0,0,0,0,0,0
ENSG00000271880.1,0,2.99,35.91,40.46,0,0,0
ENSG00000271882.1,14,15,58,51,4,0,3
ENSG00000271886.1,0,0,0,0,0,0,0
ENSG00000271888.1,28,54,22,22,16,16,37
ENSG00000271889.1,0,0,0,0,0,3,0
ENSG00000271890.1,0,0,2,1,0,0,0
ENSG00000271892.1,0,0,0,0,0,0,0
ENSG00000271893.1,2,0,9,2,0,0,0
ENSG00000271894.1,1,0,0,2.56,0,0,0
ENSG00000271895.2,440.21,230.24,217.31,348.68,251.2,219.48,334.33
ENSG00000271897.1,0,0,0,0,0,0,0
ENSG00000271898.1,0,0,0,0,0,0,0
ENSG00000271899.1,0,0,0,0,0,0,0
ENSG00000271900.1,0,0,0,0,0,0,0
ENSG00000271901.1,0,0,0,0,0,0,0
ENSG00000271904.1,0,0,0,0,0,0,0
ENSG00000271905.1,0,0,0,0,0,0,0
ENSG00000271907.1,0,0,0,0,0,0,0
ENSG00000271911.1,5,1,3,3,9,2,11
ENSG00000271913.4,43,40,53,37,34,34,60
ENSG00000271914.1,2,11,5,2,6,2,5
ENSG00000271916.1,0,0,0,0,0,0,0
ENSG00000271917.1,0,0,0,0,0,0,0
ENSG00000271918.1,82,56,57,46,64,99,105
ENSG00000271919.1,0,0,0,0,0,0,0
ENSG00000271922.1,0,0,0,0,0,0,0
ENSG00000271923.1,0,0,0,0,0,0,0
ENSG00000271924.1,0,0,0,0,0,0,0
ENSG00000271926.1,0,0,0,0,0,0,0
ENSG00000271930.1,0,0,0,0,0,0,0
ENSG00000271931.1,4,47,12,4,6,4,6
ENSG00000271932.1,0,0,0,0,0,0,0
ENSG00000271933.1,3,19,5,2,1,4,3
ENSG00000271934.1,0,0,0,0,0,0,0
ENSG00000271936.1,63,33,29,35,27,34,90
ENSG00000271937.1,7,7,7,6,10,14,18
ENSG00000271938.1,1,2,0,0,6,0,4
ENSG00000271941.1,8,14,43,41,14,5,25
ENSG00000271943.1,1,0,8,2,2,3,0
ENSG00000271945.1,0,0,0,0,0,0,0
ENSG00000271947.1,1,5,0,2,0,0,0
ENSG00000271949.1,0,0,1.34,0,1.33,0,0
ENSG00000271952.1,0,0,0,0,2,12,0
ENSG00000271955.1,0,0,3,0,0,1,1
ENSG00000271958.1,2,0,1,0,1,1,6
ENSG00000271959.1,2,35,11,10,48,86,155
ENSG00000271963.1,4,1,0,0,1,1,2
ENSG00000271964.1,60,11,40,28,11,25,21
ENSG00000271966.1,64,36,93,73,33,54,126
ENSG00000271967.1,15,7,5,18,0,5,1
ENSG00000271968.2,0,0,4,1,0,0,10
ENSG00000271969.1,13,9,11,11,5,14,15
ENSG00000271970.1,2,0,2,0,1,0,1
ENSG00000271971.1,73,29,37,67,15,24,50
ENSG00000271973.1,0,0,0,0,0,0,0
ENSG00000271974.1,0,0,1,0,3,0,0
ENSG00000271976.1,254,70,153,255,138,123,139
ENSG00000271977.1,1,0,0,0,0,0,0
ENSG00000271978.1,10,3,10,17,7,13,7
ENSG00000271980.1,18,15,16,18,4,14,9
ENSG00000271981.1,0,0,0,0,0,0,0
ENSG00000271982.1,0,0,0,0,0,0,0
ENSG00000271983.1,0,2,1,2,4,2,1
ENSG00000271984.1,2,0,5,6,1,2,4
ENSG00000271985.1,0,0,0,0,0,0,0
ENSG00000271986.2,0,0,2,2,0,0,0
ENSG00000271989.1,0,2,1,6,4,2,1
ENSG00000271991.1,14,42,87,55,40,58,49
ENSG00000271992.1,5,0,3,3,0,0,0
ENSG00000271993.1,15,3,9,5,1,10,16
ENSG00000271996.1,0,0,2,0,0,0,0
ENSG00000271997.1,337.72,82,182,216,127,114,269
ENSG00000271998.1,0.74,0,0,0,0,25,18.13
ENSG00000272002.1,22,2,21,25,19,38,18
ENSG00000272004.1,6,3,7,7,5,6,9
ENSG00000272006.1,0,1,0,0,0,0,0
ENSG00000272008.1,10,45,33,24,15,15,28
ENSG00000272009.1,18,12,21,13,18,12,37
ENSG00000272010.1,46,13,2,21,3,0,2
ENSG00000272015.1,0,0,0,0,0,0,0
ENSG00000272017.1,4,9,3,8,3,5,1
ENSG00000272020.1,0,0,0,0,0,0,0
ENSG00000272021.1,0,0,0,0,0,0,0
ENSG00000272023.1,0,9,7,6,6,5,12
ENSG00000272024.1,5,1,0,9,2,5,4
ENSG00000272025.1,0,0,0,0,0,0,0
ENSG00000272027.2,0,0,0,0,0,0,0
ENSG00000272028.1,0,0,0,0,0,0,0
ENSG00000272030.1,32.53,43.34,27.79,36.47,26.57,50.2,41.36
ENSG00000272031.2,12,24,15,8,15,13,45
ENSG00000272033.1,440,408,771,463,334,159,278
ENSG00000272034.1,0,0,1,0,0,0,0
ENSG00000272036.1,0,0,0,0,0,0,0
ENSG00000272037.1,69,4,28,24,18,28,38
ENSG00000272040.1,102,34,23,78,53,54,48
ENSG00000272043.1,0,0,1,1,1,0,2
ENSG00000272045.1,0,0,0,0,0,0,0
ENSG00000272046.1,0,0,0,0,0,0,0
ENSG00000272047.1,520,362,384,566,519,434,345
ENSG00000272049.1,0,0,0,0,0,1,5
ENSG00000272050.1,0,0,0,0,0,0,0
ENSG00000272051.1,0,0,0,0,0,0,0
ENSG00000272053.1,353.78,405.15,959.15,736.29,799.29,989.3,793.22
ENSG00000272054.1,269,86,267,327,199,106,129
ENSG00000272055.1,0,0,0,0,0,0,0
ENSG00000272056.1,19,11,21,47,15,28,74
ENSG00000272057.1,0,0,0,0,0,0,0
ENSG00000272058.2,13.69,21.7,36.02,72.57,7.07,4.37,100.64
ENSG00000272068.1,5,4,15,9,1,0,0
ENSG00000272070.1,24,9,22,18,8,14,142
ENSG00000272071.1,1,1,0,0,1,2,1
ENSG00000272072.1,103,70,96,106,105,79,97
ENSG00000272075.2,0,0,0,0,0,0,0
ENSG00000272076.1,43,2,8,16,13,19,9
ENSG00000272077.1,249,110,309,313,111,81,155
ENSG00000272078.1,4,2,1,10,6,7,23
ENSG00000272079.2,56,3,0,0,9,37,3
ENSG00000272080.1,0,0,0,0,0,0,0
ENSG00000272081.1,2,2,0,0,0,0,4
ENSG00000272082.1,0,0,0,0,0,0,0
ENSG00000272084.1,280.12,134.83,177.3,187.48,130.38,220.16,265.73
ENSG00000272085.1,0,0,0,0,0,0,0
ENSG00000272086.1,97,128,178,125,87,93,260
ENSG00000272087.1,0,0,0,0,0,0,0
ENSG00000272088.1,0,0,0,0,0,0,0
ENSG00000272092.1,30,98,47,39,62,99,141
ENSG00000272094.1,11,9,10,10,7,0,6
ENSG00000272096.2,1,0,0,0,0,0,0
ENSG00000272097.1,10,6,4,7,1,16,15
ENSG00000272100.1,0,0,5,1,0,0,12
ENSG00000272102.1,12,4,5,11,5,4,1
ENSG00000272103.1,4,5,1,7,1,4,0
ENSG00000272104.1,0,0,0,0,0,0,0
ENSG00000272106.1,168,167,99,77,134,160,234
ENSG00000272108.1,0,0,0,0,0,0,8
